ROCO_ID,PMC_ID,Keywords,Caption,keyword_label,matched_keywords,split,sample_id,caption,keywords,label,image_path,image_exists,caption_len,pair_id
ROCO_22540,PMC5724641_10.1177_2050313X17744979-fig1.jpg,"right,hemidiaphragm,sign,erect,air,radiograph,chest,chilaiditi,plain,haustra"," Erect plain chest radiograph demonstrating air beneath the right hemidiaphragm. However, there are also what appear to be haustra that contain the air, mimicking Chilaiditi’s sign.",xray_radiograph,radiograph,train,ROCO_22540,"Erect plain chest radiograph demonstrating air beneath the right hemidiaphragm. However, there are also what appear to be haustra that contain the air, mimicking Chilaiditi’s sign.","right,hemidiaphragm,sign,erect,air,radiograph,chest,chilaiditi,plain,haustra",xray_radiograph,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC5724641_10.1177_2050313X17744979-fig1.jpg,True,180,train_010462
ROCO_78311,PMC3043275_TONEUJ-4-111_F1.jpg,"inversion,right,recovery,signal,posterior,basal,capsule,internal,mri,limb,ganglion,flair,hyperintensity", Fluid-attenuated inversion recovery (FLAIR) MRI showed a hyper-intensity signal in the right basal ganglia extending to the posterior limb of the right internal capsule.,mri,mri,train,ROCO_78311,Fluid-attenuated inversion recovery (FLAIR) MRI showed a hyper-intensity signal in the right basal ganglia extending to the posterior limb of the right internal capsule.,"inversion,right,recovery,signal,posterior,basal,capsule,internal,mri,limb,ganglion,flair,hyperintensity",mri,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC3043275_TONEUJ-4-111_F1.jpg,True,169,train_036460
ROCO_61219,PMC3658247_imcrj-5-005Fig2.jpg,"right,left,bilateral,infarct,chronic,frontal,consistent,area,matter,basal,brain,capsule,internal,hypodensity,tomography,multiple,white,ischemic,scan,leukoencephalopathy,ganglion"," Computed tomography brain scan revealed ischemic leukoencephalopathy as evidenced by multiple hypodensities involving the left basal ganglia, right internal capsule, and bilateral frontal white matter consistent with areas of chronic infarcts.",ct,"tomography,computed tomography",train,ROCO_61219,"Computed tomography brain scan revealed ischemic leukoencephalopathy as evidenced by multiple hypodensities involving the left basal ganglia, right internal capsule, and bilateral frontal white matter consistent with areas of chronic infarcts.","right,left,bilateral,infarct,chronic,frontal,consistent,area,matter,basal,brain,capsule,internal,hypodensity,tomography,multiple,white,ischemic,scan,leukoencephalopathy,ganglion",ct,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC3658247_imcrj-5-005Fig2.jpg,True,243,train_028479
ROCO_59992,PMC4065530_IJO-62-658-g004.jpg,"angiography,perfusion,min,fluorescein,retinal,fundu,vessel,ffa", Fundus fluorescein angiography (FFA) (14:00 min) showing almost no perfusion of retinal vessels,angiography,angiography,train,ROCO_59992,Fundus fluorescein angiography (FFA) (14:00 min) showing almost no perfusion of retinal vessels,"angiography,perfusion,min,fluorescein,retinal,fundu,vessel,ffa",angiography,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC4065530_IJO-62-658-g004.jpg,True,95,train_027922
ROCO_08275,PMC3259135_kjpain-25-33-g006.jpg,"arrowhead,pleural,aspiration,white,sign,artifact,air,ultrasound,edge,lung,arrow,screen,line,comettail,plural,image", Ultrasound image after air aspiration. This shows that lung sliding sign is seen of the plural line (white arrow) and comet-tail artifact from the pleural line to the edge of the screen (arrowhead).,ultrasound,ultrasound,train,ROCO_08275,Ultrasound image after air aspiration. This shows that lung sliding sign is seen of the plural line (white arrow) and comet-tail artifact from the pleural line to the edge of the screen (arrowhead).,"arrowhead,pleural,aspiration,white,sign,artifact,air,ultrasound,edge,lung,arrow,screen,line,comettail,plural,image",ultrasound,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC3259135_kjpain-25-33-g006.jpg,True,198,train_003837
ROCO_01711,PMC4215967_kjpathol-48-5-387f1.jpg,"diameter,lower,right,cm,reveal,lobe,scan,mas,lung,tomography,round", Computed tomography scans of the right lower lobe of the lung reveal a round mass approximately 3 cm in diameter.,ct,"tomography,computed tomography",train,ROCO_01711,Computed tomography scans of the right lower lobe of the lung reveal a round mass approximately 3 cm in diameter.,"diameter,lower,right,cm,reveal,lobe,scan,mas,lung,tomography,round",ct,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC4215967_kjpathol-48-5-387f1.jpg,True,113,train_000804
ROCO_48498,PMC4489055_JPN-10-127-g004.jpg,"cord,sequence,magnetic,t2weighted,feature,axial,split,resonance,type,malformation"," Magnetic resonance imaging, axial T2-weighted sequences showing features of type I split cord malformation",mri,"magnetic,resonance,magnetic resonance",train,ROCO_48498,"Magnetic resonance imaging, axial T2-weighted sequences showing features of type I split cord malformation","cord,sequence,magnetic,t2weighted,feature,axial,split,resonance,type,malformation",mri,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC4489055_JPN-10-127-g004.jpg,True,106,train_022571
ROCO_27648,PMC4216671_CRIOR2014-398457.005.jpg,"plate,radiogram,picture,vertebra,intraoperative,second,surgery,c6,c5,ct", A constructed picture simulating the second intraoperative radiogram was obtained from 3D CT after the surgery. The plate appeared to bridge the C5 and C6 vertebrae.,ct,ct,train,ROCO_27648,A constructed picture simulating the second intraoperative radiogram was obtained from 3D CT after the surgery. The plate appeared to bridge the C5 and C6 vertebrae.,"plate,radiogram,picture,vertebra,intraoperative,second,surgery,c6,c5,ct",ct,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC4216671_CRIOR2014-398457.005.jpg,True,165,train_012852
ROCO_16518,PMC4261199_edmcr-2014-140085-g001.jpg,"staghorn,bilateral,hydronephrotic,calculu,xray,abdoman,straight,change,renal", Straight X-ray abdomen showing bilateral staghorn renal calculus without any hydronephrotic changes.,xray_radiograph,"xray,x ray",train,ROCO_16518,Straight X-ray abdomen showing bilateral staghorn renal calculus without any hydronephrotic changes.,"staghorn,bilateral,hydronephrotic,calculu,xray,abdoman,straight,change,renal",xray_radiograph,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC4261199_edmcr-2014-140085-g001.jpg,True,100,train_007620
ROCO_43154,PMC2627529_TOCMJ-2-118_F2.jpg,"total,angiography,right,occlusion,coronary", Coronary angiography showed total occlusion of the right coronary.,angiography,angiography,train,ROCO_43154,Coronary angiography showed total occlusion of the right coronary.,"total,angiography,right,occlusion,coronary",angiography,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC2627529_TOCMJ-2-118_F2.jpg,True,66,train_020086
ROCO_11247,PMC2535777_1757-1626-1-124-1.jpg,"chest,intubation,ray", Chest X ray just before intubation.,xray_radiograph,x ray,train,ROCO_11247,Chest X ray just before intubation.,"chest,intubation,ray",xray_radiograph,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC2535777_1757-1626-1-124-1.jpg,True,35,train_005227
ROCO_18928,PMC3655499_CRIM.DENTISTRY2013-957418.003.jpg,"radiograph,occlusal", Occlusal radiograph.,xray_radiograph,radiograph,train,ROCO_18928,Occlusal radiograph.,"radiograph,occlusal",xray_radiograph,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC3655499_CRIM.DENTISTRY2013-957418.003.jpg,True,20,train_008759
ROCO_15948,PMC5602824_gr1.jpg,"transversal,bowel,ultrasound,small,abdominal,view", Abdominal ultrasound showing the transversal view of the thickened small bowel.,ultrasound,ultrasound,train,ROCO_15948,Abdominal ultrasound showing the transversal view of the thickened small bowel.,"transversal,bowel,ultrasound,small,abdominal,view",ultrasound,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC5602824_gr1.jpg,True,79,train_007375
ROCO_45936,PMC3649584_jscr-2012-8-7fig1.jpg,"mas,right,scan,antral,large,maxillary,ct", CT Scan revealing a large right maxillary antral mass,ct,ct,train,ROCO_45936,CT Scan revealing a large right maxillary antral mass,"mas,right,scan,antral,large,maxillary,ct",ct,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC3649584_jscr-2012-8-7fig1.jpg,True,53,train_021395
ROCO_43111,PMC2567322_1477-7819-6-107-1.jpg,"mas,cm,scan,lumbar,vertebra,retroperitoneal,ct,side,left", CT scan shows a 13.5 × 12 cm retroperitoneal mass eroding the left side of the 4th lumbar vertebrae.,ct,ct,train,ROCO_43111,CT scan shows a 13.5 × 12 cm retroperitoneal mass eroding the left side of the 4th lumbar vertebrae.,"mas,cm,scan,lumbar,vertebra,retroperitoneal,ct,side,left",ct,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC2567322_1477-7819-6-107-1.jpg,True,100,train_020067
ROCO_44469,PMC4021289_CCR-10-99_F2.jpg,"lesion,distal,aspiration,occlusive,coronary,margin,angiogram,thrombectomyculprit,thrombu", Coronary angiogram following aspiration thrombectomy. Culprit lesion 15mm distal to proximal margin of occlusive thrombus.,angiography,angiogram,train,ROCO_44469,Coronary angiogram following aspiration thrombectomy. Culprit lesion 15mm distal to proximal margin of occlusive thrombus.,"lesion,distal,aspiration,occlusive,coronary,margin,angiogram,thrombectomyculprit,thrombu",angiography,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC4021289_CCR-10-99_F2.jpg,True,122,train_020701
ROCO_74123,PMC5385767_IJRI-27-112-g003.jpg,"intraductal,obstructive,mas,sonographic,nature,duct,image,due,dilatation,location,adjacent,segment,wall"," Sonographic image confirming intraductal location of the mass (arrow); the walls of the duct surround the mass and are expanded by it, with the adjacent duct segment demonstrating dilatation due to the obstructive nature of the mass",ultrasound,sonographic,train,ROCO_74123,"Sonographic image confirming intraductal location of the mass (arrow); the walls of the duct surround the mass and are expanded by it, with the adjacent duct segment demonstrating dilatation due to the obstructive nature of the mass","intraductal,obstructive,mas,sonographic,nature,duct,image,due,dilatation,location,adjacent,segment,wall",ultrasound,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC5385767_IJRI-27-112-g003.jpg,True,232,train_034534
ROCO_64151,PMC3320542_1749-799X-6-64-6.jpg,"week,full,patient,figure,postoperative,lateral,medial,nail,radiograph,penetration,posteromedial,union"," Lateral radiographs of patient in figure 5 at 5th postoperative week revealed penetration of posteromedial by medial nail, nail was retained till full union.",xray_radiograph,radiograph,train,ROCO_64151,"Lateral radiographs of patient in figure 5 at 5th postoperative week revealed penetration of posteromedial by medial nail, nail was retained till full union.","week,full,patient,figure,postoperative,lateral,medial,nail,radiograph,penetration,posteromedial,union",xray_radiograph,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC3320542_1749-799X-6-64-6.jpg,True,157,train_029881
ROCO_36287,PMC4560134_40792_2015_66_Fig1_HTML.jpg,"node,thyroid,differentiated,papillary,esophagu,jugular,diagnosi,metastasi,tumor,right,carcinoma,lymph,tomography,july,cervical,vein"," Computed tomography. Thyroid tumor with a diagnosis as a well- differentiated papillary carcinoma, invaded the cervical esophagus and right jugular vein with lymph node metastasis in July 2004",ct,"tomography,computed tomography",train,ROCO_36287,"Computed tomography. Thyroid tumor with a diagnosis as a well- differentiated papillary carcinoma, invaded the cervical esophagus and right jugular vein with lymph node metastasis in July 2004","node,thyroid,differentiated,papillary,esophagu,jugular,diagnosi,metastasi,tumor,right,carcinoma,lymph,tomography,july,cervical,vein",ct,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC4560134_40792_2015_66_Fig1_HTML.jpg,True,192,train_016830
ROCO_60234,PMC4435340_crj-02-027-g002.jpg,"mas,ventricular,mri,arrow,cardiac,white", Cardiac MRI showing a left ventricular mass (white arrow).,mri,mri,train,ROCO_60234,Cardiac MRI showing a left ventricular mass (white arrow).,"mas,ventricular,mri,arrow,cardiac,white",mri,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC4435340_crj-02-027-g002.jpg,True,58,train_028028
ROCO_67849,PMC2803895_1757-1626-2-9098-1.jpg,"several,preaortic,aspect,scan,focus,ct,mass,heterogenic,retroperitoneal,inter,cystic"," CT scan demonstrating several retroperitoneal masses, located in pre-aortic and inter aortocave, measuring between 2 and 5 cm, cystic aspect with some heterogenic focuses.",ct,ct,train,ROCO_67849,"CT scan demonstrating several retroperitoneal masses, located in pre-aortic and inter aortocave, measuring between 2 and 5 cm, cystic aspect with some heterogenic focuses.","several,preaortic,aspect,scan,focus,ct,mass,heterogenic,retroperitoneal,inter,cystic",ct,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC2803895_1757-1626-2-9098-1.jpg,True,171,train_031585
ROCO_20585,PMC5125346_CMJ-129-2642-g001.jpg,"hip,patient,angiosarcoma,magnetic,prosthesi,imaging,arrow,resonance", The magnetic resonance imaging of the patient with angiosarcoma. The arrows indicated angiosarcoma around hip prosthesis.,mri,"magnetic,resonance,magnetic resonance",train,ROCO_20585,The magnetic resonance imaging of the patient with angiosarcoma. The arrows indicated angiosarcoma around hip prosthesis.,"hip,patient,angiosarcoma,magnetic,prosthesi,imaging,arrow,resonance",mri,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC5125346_CMJ-129-2642-g001.jpg,True,121,train_009557
ROCO_56359,PMC4794920_40409_2016_63_Fig4_HTML.jpg,"gutter,star,thickened,colonic,hemoperitoneum,paracolic,parietal,ultrasound,right,arrow,image,wall,hematoma", Ultrasound image of a hemoperitoneum (star) in the right paracolic gutter with thickened colonic walls suggesting a parietal hematoma (double-headed arrow),ultrasound,ultrasound,train,ROCO_56359,Ultrasound image of a hemoperitoneum (star) in the right paracolic gutter with thickened colonic walls suggesting a parietal hematoma (double-headed arrow),"gutter,star,thickened,colonic,hemoperitoneum,paracolic,parietal,ultrasound,right,arrow,image,wall,hematoma",ultrasound,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC4794920_40409_2016_63_Fig4_HTML.jpg,True,155,train_026252
ROCO_77489,PMC5554997_CRIU2017-8602584.001.jpg,"scrotal,mas,abnormality,ultrasound,image,difficulty,full,examination,extent,sagittal,left", Ultrasound examination. Sagittal image of the left scrotal mass demonstrating the difficulty to appreciate the full extent of the abnormality.,ultrasound,ultrasound,train,ROCO_77489,Ultrasound examination. Sagittal image of the left scrotal mass demonstrating the difficulty to appreciate the full extent of the abnormality.,"scrotal,mas,abnormality,ultrasound,image,difficulty,full,examination,extent,sagittal,left",ultrasound,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC5554997_CRIU2017-8602584.001.jpg,True,142,train_036081
ROCO_63615,PMC4372870_LI-32-155-g002.jpg,"collapse,scan,complete,lung,reconstruction,ct,thorax,left", Contrast-enhanced CT scan of thorax (3-D reconstruction) showing complete collapse of the left lung,ct,ct,train,ROCO_63615,Contrast-enhanced CT scan of thorax (3-D reconstruction) showing complete collapse of the left lung,"collapse,scan,complete,lung,reconstruction,ct,thorax,left",ct,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC4372870_LI-32-155-g002.jpg,True,99,train_029619
ROCO_47718,PMC4142883_11832_2014_581_Fig3_HTML.jpg,"dmd,radiograph,solid,shortening,lateral,show,rod,posterior,surface,continuou,joint,fusion,relief,sacrum,vertebra,lumbosacral,patient,lumbar,bone", Lateral radiograph in patient with DMD shows rods that were too long and not firmly positioned against the posterior surface of the sacrum. Relief occurred after shortening of the rod ends. Note the solid continuous posterior bone fusion from the lumbar vertebrae across the lumbosacral joint onto the sacrum,xray_radiograph,radiograph,train,ROCO_47718,Lateral radiograph in patient with DMD shows rods that were too long and not firmly positioned against the posterior surface of the sacrum. Relief occurred after shortening of the rod ends. Note the solid continuous posterior bone fusion from the lumbar vertebrae across the lumbosacral joint onto the sacrum,"dmd,radiograph,solid,shortening,lateral,show,rod,posterior,surface,continuou,joint,fusion,relief,sacrum,vertebra,lumbosacral,patient,lumbar,bone",xray_radiograph,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC4142883_11832_2014_581_Fig3_HTML.jpg,True,308,train_022202
ROCO_40142,PMC3232551_IPC-7-24-g008.jpg,"large,right,multiple,risk,segment,mapca,disease,unrestrictive,early,selective,lung,vascular,patient,pulmonary,angiogram,untreated,left"," Selective angiogram into a large, unrestrictive MAPCA perfusing multiple segments of the left lung as well as some segments of the right lung. This patient is at risk of developing early pulmonary vascular disease if left untreated.",angiography,angiogram,train,ROCO_40142,"Selective angiogram into a large, unrestrictive MAPCA perfusing multiple segments of the left lung as well as some segments of the right lung. This patient is at risk of developing early pulmonary vascular disease if left untreated.","large,right,multiple,risk,segment,mapca,disease,unrestrictive,early,selective,lung,vascular,patient,pulmonary,angiogram,untreated,left",angiography,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC3232551_IPC-7-24-g008.jpg,True,232,train_018689
ROCO_53037,PMC3164626_1752-1947-5-346-2.jpg,"anterior,gastric,angle,proximal,oblique,trunk,upswinging,portion,celiac,arrow,sharp,artery,angiogram,left"," Celiac angiogram (left anterior oblique, 30° angle) showing the left gastric artery (arrow) arising from the proximal portion of the up-swinging celiac trunk at a sharp angle.",angiography,angiogram,train,ROCO_53037,"Celiac angiogram (left anterior oblique, 30° angle) showing the left gastric artery (arrow) arising from the proximal portion of the up-swinging celiac trunk at a sharp angle.","anterior,gastric,angle,proximal,oblique,trunk,upswinging,portion,celiac,arrow,sharp,artery,angiogram,left",angiography,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC3164626_1752-1947-5-346-2.jpg,True,175,train_024708
ROCO_40446,PMC5606054_CRIRA2017-3068178.003.jpg,"sonographic,solid,iliac,proximity,bladder,umbilical,arrow,close,catheter,vein,left", Sonographic imaging demonstrating the umbilical catheter (solid arrow) within the left iliac vein (dashed arrow) in close proximity to the bladder.,ultrasound,sonographic,train,ROCO_40446,Sonographic imaging demonstrating the umbilical catheter (solid arrow) within the left iliac vein (dashed arrow) in close proximity to the bladder.,"sonographic,solid,iliac,proximity,bladder,umbilical,arrow,close,catheter,vein,left",ultrasound,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC5606054_CRIRA2017-3068178.003.jpg,True,147,train_018820
ROCO_68558,PMC5168445_CRIID2016-7420938.002.jpg,"axial,tenosynoviti,postcontrast,mri,view"," MRI axial view, postcontrast tenosynovitis.",mri,mri,train,ROCO_68558,"MRI axial view, postcontrast tenosynovitis.","axial,tenosynoviti,postcontrast,mri,view",mri,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC5168445_CRIID2016-7420938.002.jpg,True,43,train_031914
ROCO_71678,PMC3731811_TOORTHJ-7-243_F2.jpg,"shoulder,lucent,boneprosthesi,sign,radiograph,hemiarthroplastynote,interfacewith,year,line,periprosthetic", Radiograph of a shoulder 1 year after hemiarthroplasty. Note a lucent periprosthetic line at the bone-prosthesis interface with signs of loosening.,xray_radiograph,radiograph,train,ROCO_71678,Radiograph of a shoulder 1 year after hemiarthroplasty. Note a lucent periprosthetic line at the bone-prosthesis interface with signs of loosening.,"shoulder,lucent,boneprosthesi,sign,radiograph,hemiarthroplastynote,interfacewith,year,line,periprosthetic",xray_radiograph,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC3731811_TOORTHJ-7-243_F2.jpg,True,147,train_033387
ROCO_71545,PMC2740128_1757-1626-0002-0000008545-001.jpg,"right,ctscan,displacement,full,liver,reconstruction,thorax", Reconstruction of the CT-scan: full displacement of the liver into the right thorax.,ct,ct,train,ROCO_71545,Reconstruction of the CT-scan: full displacement of the liver into the right thorax.,"right,ctscan,displacement,full,liver,reconstruction,thorax",ct,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC2740128_1757-1626-0002-0000008545-001.jpg,True,84,train_033316
ROCO_60643,PMC4794526_10048_2015_472_Fig1_HTML.jpg,"cerebellopontine,right,lesion,compression,nature,meningioma,schwannoma,extrinsic,differential,diagnosi,brainstem,tumor,severe,plane,mri,transversal,heterogenou,image", Heterogenous tumor within the right cerebello-pontine angle causing severe compression of the brainstem. This T2-weighted MRI image in the transversal plane illustrates the extrinsic nature of the lesion with a differential diagnosis of meningioma or Schwannoma,mri,mri,train,ROCO_60643,Heterogenous tumor within the right cerebello-pontine angle causing severe compression of the brainstem. This T2-weighted MRI image in the transversal plane illustrates the extrinsic nature of the lesion with a differential diagnosis of meningioma or Schwannoma,"cerebellopontine,right,lesion,compression,nature,meningioma,schwannoma,extrinsic,differential,diagnosi,brainstem,tumor,severe,plane,mri,transversal,heterogenou,image",mri,/kaggle/input/datasets/shareef0612/roco-radiology/ROCO Radiology/images/train_set/PMC4794526_10048_2015_472_Fig1_HTML.jpg,True,261,train_028208
